run_id,experiment,model,oof_loss,oof_acc,oof_rmse_dollars,oof_mae_dollars,oof_r2
tuned1_s42,tuned1,blend_optimized,0.10909987750624604,0.7530864197530864,20650.697403793383,12929.217551927313,0.932471486960174
tuned1_s42,tuned1,blend_equal,0.11088826892712962,0.7716049382716049,20950.67813317039,13099.344057894285,0.9304953420495559
tuned1_s42,tuned1,elasticnet,0.11152491395185515,0.7469135802469136,21204.133758958047,13450.097116189887,0.9288034726640888
tuned1_s42,tuned1,ridge,0.11341775878598163,0.7517146776406035,21499.996413165656,13700.81167898533,0.9268027920219009
tuned1_s42,tuned1,catboost,0.11423004581376656,0.7510288065843621,21572.43795133009,13630.26947940293,0.9263087034352748
tuned1_s42,tuned1,xgboost,0.11511812123618764,0.7400548696844993,21839.27765017112,13812.952644582307,0.9244743833063327
tuned1_s42,tuned1,gradient_boosting,0.12050606976083017,0.7304526748971193,22413.051704252048,14187.170219120615,0.9204537470696469
tuned1_s42,tuned1,lightgbm,0.12457288452147831,0.7037037037037037,23526.883973224987,15003.475877062196,0.9123510814037715
